"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
9.53333333333333,0.208378277666667,-0.184695444466667,-0.148950495466667,-0.200804393133333,39.1466077615333,572,1,-0.853392238466667
9.55,0.20981460725,-0.1838671267,-0.14946534695,-0.20035714745,39.1575278413,573,1,-0.8424721587
9.56666666666667,0.211250936833333,-0.183038808933333,-0.149980198433333,-0.199909901766667,39.1684479210667,574,1,-0.831552078933333
9.58333333333333,0.212687266416667,-0.182210491166667,-0.150495049916667,-0.199462656083333,39.1793680008333,575,1,-0.820631999166667
9.6,0.214123596,-0.1813821734,-0.1510099014,-0.1990154104,39.1902880806,576,1,-0.8097119194
9.61666666666667,0.215559925583333,-0.180553855633333,-0.151524752883333,-0.198568164716667,39.2012081603667,577,1,-0.798791839633333
9.63333333333333,0.216996255166667,-0.179725537866667,-0.152039604366667,-0.198120919033333,39.2121282401333,578,1,-0.787871759866667
9.65,0.21843258475,-0.1788972201,-0.15255445585,-0.19767367335,39.2230483199,579,1,-0.7769516801
9.66666666666667,0.219868914333333,-0.178068902333333,-0.153069307333333,-0.197226427666667,39.2339683996667,580,1,-0.766031600333333
9.68333333333333,0.221305243916667,-0.177240584566667,-0.153584158816667,-0.196779181983333,39.2448884794333,581,1,-0.755111520566667
9.7,0.2227415735,-0.1764122668,-0.1540990103,-0.1963319363,39.2558085592,582,1,-0.7441914408
9.71666666666667,0.224177903083333,-0.175583949033333,-0.154613861783333,-0.195884690616667,39.2667286389667,583,1,-0.733271361033333
9.73333333333333,0.225614232666667,-0.174755631266667,-0.155128713266667,-0.195437444933333,39.2776487187333,584,1,-0.722351281266667
9.75,0.22705056225,-0.1739273135,-0.15564356475,-0.19499019925,39.2885687985,585,1,-0.7114312015
9.76666666666667,0.228486891833333,-0.173098995733333,-0.156158416233333,-0.194542953566667,39.2994888782667,586,1,-0.700511121733333
9.78333333333333,0.229923221416667,-0.172270677966667,-0.156673267716667,-0.194095707883333,39.3104089580333,587,1,-0.689591041966667
9.8,0.231359551,-0.1714423602,-0.1571881192,-0.1936484622,39.3213290378,588,1,-0.6786709622
9.81666666666667,0.232795880583333,-0.170614042433333,-0.157702970683333,-0.193201216516667,39.3322491175667,589,1,-0.667750882433333
9.83333333333333,0.234232210166667,-0.169785724666667,-0.158217822166667,-0.192753970833333,39.3431691973333,590,1,-0.656830802666667
9.85,0.23566853975,-0.1689574069,-0.15873267365,-0.19230672515,39.3540892771,591,1,-0.6459107229
9.86666666666667,0.237104869333333,-0.168129089133333,-0.159247525133333,-0.191859479466667,39.3650093568667,592,1,-0.634990643133333
9.88333333333333,0.238541198916667,-0.167300771366667,-0.159762376616667,-0.191412233783333,39.3759294366333,593,1,-0.624070563366667
9.9,0.2399775285,-0.1664724536,-0.1602772281,-0.1909649881,39.3868495164,594,1,-0.6131504836
9.91666666666667,0.241413858083333,-0.165644135833333,-0.160792079583333,-0.190517742416667,39.3977695961667,595,1,-0.602230403833333
9.93333333333333,0.242850187666667,-0.164815818066667,-0.161306931066667,-0.190070496733333,39.4086896759333,596,1,-0.591310324066667
9.95,0.24428651725,-0.1639875003,-0.16182178255,-0.18962325105,39.4196097557,597,1,-0.5803902443
9.96666666666667,0.245722846833333,-0.163159182533333,-0.162336634033333,-0.189176005366667,39.4305298354667,598,1,-0.569470164533333
9.98333333333333,0.247159176416667,-0.162330864766667,-0.162851485516667,-0.188728759683333,39.4414499152333,599,1,-0.558550084766667
10,0.248595506,-0.161502547,-0.163366337,-0.188281514,39.452369995,600,1,-0.547630005
10.0166666666667,0.2466966296,-0.162756932966667,-0.1629372941,-0.18911460795,39.4425650556,601,1,-0.5574349444
10.0333333333333,0.2447977532,-0.164011318933333,-0.1625082512,-0.1899477019,39.4327601162,602,1.00333333333333,-0.5672398838
10.05,0.2428988768,-0.1652657049,-0.1620792083,-0.19078079585,39.4229551768,603,1.00666666666667,-0.5770448232
10.0666666666667,0.2410000004,-0.166520090866667,-0.1616501654,-0.1916138898,39.4131502374,604,1.01,-0.5868497626
10.0833333333333,0.239101124,-0.167774476833333,-0.1612211225,-0.19244698375,39.403345298,605,1.01333333333333,-0.596654702
10.1,0.2372022476,-0.1690288628,-0.1607920796,-0.1932800777,39.3935403586,606,1.01666666666667,-0.6064596414
10.1166666666667,0.2353033712,-0.170283248766667,-0.1603630367,-0.19411317165,39.3837354192,607,1.02,-0.6162645808
10.1333333333333,0.2334044948,-0.171537634733333,-0.1599339938,-0.1949462656,39.3739304798,608,1.02333333333333,-0.6260695202
10.15,0.2315056184,-0.1727920207,-0.1595049509,-0.19577935955,39.3641255404,609,1.02666666666667,-0.6358744596
10.1666666666667,0.229606742,-0.174046406666667,-0.159075908,-0.1966124535,39.354320601,610,1.03,-0.645679399
10.1833333333333,0.2277078656,-0.175300792633333,-0.1586468651,-0.19744554745,39.3445156616,611,1.03333333333333,-0.6554843384
10.2,0.2258089892,-0.1765551786,-0.1582178222,-0.1982786414,39.3347107222,612,1.03666666666667,-0.6652892778
10.2166666666667,0.2239101128,-0.177809564566667,-0.1577887793,-0.19911173535,39.3249057828,613,1.04,-0.6750942172
10.2333333333333,0.2220112364,-0.179063950533333,-0.1573597364,-0.1999448293,39.3151008434,614,1.04333333333333,-0.6848991566
10.25,0.22011236,-0.1803183365,-0.1569306935,-0.20077792325,39.305295904,615,1.04666666666667,-0.694704096
10.2666666666667,0.2182134836,-0.181572722466667,-0.1565016506,-0.2016110172,39.2954909646,616,1.05,-0.7045090354
10.2833333333333,0.2163146072,-0.182827108433333,-0.1560726077,-0.20244411115,39.2856860252,617,1.05333333333333,-0.7143139748
10.3,0.2144157308,-0.1840814944,-0.1556435648,-0.2032772051,39.2758810858,618,1.05666666666667,-0.7241189142
10.3166666666667,0.2125168544,-0.185335880366667,-0.1552145219,-0.20411029905,39.2660761464,619,1.06,-0.7339238536
10.3333333333333,0.210617978,-0.186590266333333,-0.154785479,-0.204943393,39.256271207,620,1.06333333333333,-0.743728793
10.35,0.2087191016,-0.1878446523,-0.1543564361,-0.20577648695,39.2464662676,621,1.06666666666667,-0.7535337324
10.3666666666667,0.2068202252,-0.189099038266667,-0.1539273932,-0.2066095809,39.2366613282,622,1.07,-0.7633386718
10.3833333333333,0.2049213488,-0.190353424233333,-0.1534983503,-0.20744267485,39.2268563888,623,1.07333333333333,-0.7731436112
10.4,0.2030224724,-0.1916078102,-0.1530693074,-0.2082757688,39.2170514494,624,1.07666666666667,-0.7829485506
10.4166666666667,0.201123596,-0.192862196166667,-0.1526402645,-0.20910886275,39.20724651,625,1.08,-0.79275349
10.4333333333333,0.1992247196,-0.194116582133333,-0.1522112216,-0.2099419567,39.1974415706,626,1.08333333333333,-0.8025584294
10.45,0.1973258432,-0.1953709681,-0.1517821787,-0.21077505065,39.1876366312,627,1.08666666666667,-0.8123633688
10.4666666666667,0.1954269668,-0.196625354066667,-0.1513531358,-0.2116081446,39.1778316918,628,1.09,-0.8221683082
10.4833333333333,0.1935280904,-0.197879740033333,-0.1509240929,-0.21244123855,39.1680267524,629,1.09333333333333,-0.8319732476
10.5,0.191629214,-0.199134126,-0.15049505,-0.2132743325,39.158221813,630,1.09666666666667,-0.841778187
10.5166666666667,0.1897303376,-0.200388511966667,-0.1500660071,-0.21410742645,39.1484168736,631,1.1,-0.8515831264
10.5333333333333,0.1878314612,-0.201642897933333,-0.1496369642,-0.2149405204,39.1386119342,632,1.10333333333333,-0.8613880658
10.55,0.1859325848,-0.2028972839,-0.1492079213,-0.21577361435,39.1288069948,633,1.10666666666667,-0.8711930052
10.5666666666667,0.1840337084,-0.204151669866667,-0.1487788784,-0.2166067083,39.1190020554,634,1.11,-0.8809979446
10.5833333333333,0.182134832,-0.205406055833333,-0.1483498355,-0.21743980225,39.109197116,635,1.11333333333333,-0.890802884
10.6,0.1802359556,-0.2066604418,-0.1479207926,-0.2182728962,39.0993921766,636,1.11666666666667,-0.9006078234
10.6166666666667,0.1783370792,-0.207914827766667,-0.1474917497,-0.21910599015,39.0895872372,637,1.12,-0.9104127628
10.6333333333333,0.1764382028,-0.209169213733333,-0.1470627068,-0.2199390841,39.0797822978,638,1.12333333333333,-0.9202177022
10.65,0.1745393264,-0.2104235997,-0.1466336639,-0.22077217805,39.0699773584,639,1.12666666666667,-0.9300226416
10.6666666666667,0.17264045,-0.211677985666667,-0.146204621,-0.221605272,39.060172419,640,1.13,-0.939827581
10.6833333333333,0.1707415736,-0.212932371633333,-0.1457755781,-0.22243836595,39.0503674796,641,1.13333333333333,-0.9496325204
10.7,0.1688426972,-0.2141867576,-0.1453465352,-0.2232714599,39.0405625402,642,1.13666666666667,-0.9594374598
10.7166666666667,0.1669438208,-0.215441143566667,-0.1449174923,-0.22410455385,39.0307576008,643,1.14,-0.9692423992
10.7333333333333,0.1650449444,-0.216695529533333,-0.1444884494,-0.2249376478,39.0209526614,644,1.14333333333333,-0.9790473386
10.75,0.163146068,-0.2179499155,-0.1440594065,-0.22577074175,39.011147722,645,1.14666666666667,-0.988852278
10.7666666666667,0.1612471916,-0.219204301466667,-0.1436303636,-0.2266038357,39.0013427826,646,1.15,-0.9986572174
10.7833333333333,0.1593483152,-0.220458687433333,-0.1432013207,-0.22743692965,38.9915378432,647,1.15333333333333,-1.0084621568
10.8,0.1574494388,-0.2217130734,-0.1427722778,-0.2282700236,38.9817329038,648,1.15666666666667,-1.0182670962
10.8166666666667,0.1555505624,-0.222967459366667,-0.1423432349,-0.22910311755,38.9719279644,649,1.16,-1.0280720356
10.8333333333333,0.153651686,-0.224221845333333,-0.141914192,-0.2299362115,38.962123025,650,1.16333333333333,-1.037876975
10.85,0.1517528096,-0.2254762313,-0.1414851491,-0.23076930545,38.9523180856,651,1.16666666666667,-1.0476819144
10.8666666666667,0.1498539332,-0.226730617266667,-0.1410561062,-0.2316023994,38.9425131462,652,1.17,-1.0574868538
10.8833333333333,0.1479550568,-0.227985003233333,-0.1406270633,-0.23243549335,38.9327082068,653,1.17333333333333,-1.0672917932
10.9,0.1460561804,-0.2292393892,-0.1401980204,-0.2332685873,38.9229032674,654,1.17666666666667,-1.0770967326
10.9166666666667,0.144157304,-0.230493775166667,-0.1397689775,-0.23410168125,38.913098328,655,1.18,-1.086901672
10.9333333333333,0.1422584276,-0.231748161133333,-0.1393399346,-0.2349347752,38.9032933886,656,1.18333333333333,-1.0967066114
10.95,0.1403595512,-0.2330025471,-0.1389108917,-0.23576786915,38.8934884492,657,1.18666666666667,-1.1065115508
10.9666666666667,0.1384606748,-0.234256933066667,-0.1384818488,-0.2366009631,38.8836835098,658,1.19,-1.1163164902
10.9833333333333,0.1365617984,-0.235511319033333,-0.1380528059,-0.23743405705,38.8738785704,659,1.19333333333333,-1.1261214296
11,0.134662922,-0.236765705,-0.137623763,-0.238267151,38.864073631,660,1.19666666666667,-1.135926369
11.0166666666667,0.1301348321,-0.239756933066667,-0.136600660683333,-0.24025375965,38.8406926216333,661,1.2,-1.15930737836667
