"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
2.93333333333333,0.3969393256,0.0920675440666667,-0.1607416408,-0.0594507725333333,38.0609664059333,176,1.2,-1.93903359406667
2.95,0.39875224695,0.0924158958,-0.1615401841,-0.0598285104,38.0531063047,177,1.2,-1.9468936953
2.96666666666667,0.4005651683,0.0927642475333333,-0.1623387274,-0.0602062482666667,38.0452462034667,178,1.2,-1.95475379653333
2.98333333333333,0.40237808965,0.0931125992666667,-0.1631372707,-0.0605839861333333,38.0373861022333,179,1.2,-1.96261389776667
3,0.404191011,0.093460951,-0.163935814,-0.060961724,38.029526001,180,1.2,-1.970473999
3.01666666666667,0.405382584033333,0.0936587721666667,-0.164569522883333,-0.0613720379666667,38.02478969175,181,1.2,-1.97521030825
3.03333333333333,0.406574157066667,0.0938565933333333,-0.165203231766667,-0.0617823519333333,38.0200533825,182,1.2,-1.9799466175
3.05,0.4077657301,0.0940544145,-0.16583694065,-0.0621926659,38.01531707325,183,1.2,-1.98468292675
3.06666666666667,0.408957303133333,0.0942522356666667,-0.166470649533333,-0.0626029798666667,38.010580764,184,1.2,-1.989419236
3.08333333333333,0.410148876166667,0.0944500568333333,-0.167104358416667,-0.0630132938333333,38.00584445475,185,1.2,-1.99415554525
3.1,0.4113404492,0.094647878,-0.1677380673,-0.0634236078,38.0011081455,186,1.2,-1.9988918545
3.11666666666667,0.412532022233333,0.0948456991666667,-0.168371776183333,-0.0638339217666667,37.99637183625,187,1.2,-2.00362816375
3.13333333333333,0.413723595266667,0.0950435203333333,-0.169005485066667,-0.0642442357333333,37.991635527,188,1.2,-2.008364473
3.15,0.4149151683,0.0952413415,-0.16963919395,-0.0646545497,37.98689921775,189,1.2,-2.01310078225
3.16666666666667,0.416106741333333,0.0954391626666667,-0.170272902833333,-0.0650648636666667,37.9821629085,190,1.2,-2.0178370915
3.18333333333333,0.417298314366667,0.0956369838333333,-0.170906611716667,-0.0654751776333333,37.97742659925,191,1.2,-2.02257340075
3.2,0.4184898874,0.095834805,-0.1715403206,-0.0658854916,37.97269029,192,1.2,-2.02730971
3.21666666666667,0.419681460433333,0.0960326261666667,-0.172174029483333,-0.0662958055666667,37.96795398075,193,1.2,-2.03204601925
3.23333333333333,0.420873033466667,0.0962304473333333,-0.172807738366667,-0.0667061195333333,37.9632176715,194,1.2,-2.0367823285
