"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
1.68333333333333,-0.367435768133333,-0.331198719416667,0.0102514849833333,-0.2962921484,36.12552870065,101,1.2,-3.87447129935
1.7,-0.3705382026,-0.3340491085,0.0103247523,-0.2989659008,36.0920342383,102,1.2,-3.9079657617
1.71666666666667,-0.373640637066667,-0.336899497583333,0.0103980196166667,-0.3016396532,36.05853977595,103,1.2,-3.94146022405
1.73333333333333,-0.376743071533333,-0.339749886666667,0.0104712869333333,-0.3043134056,36.0250453136,104,1.2,-3.9749546864
1.75,-0.379845506,-0.34260027575,0.01054455425,-0.306987158,35.99155085125,105,1.2,-4.00844914875
1.76666666666667,-0.382947940466667,-0.345450664833333,0.0106178215666667,-0.3096609104,35.9580563889,106,1.2,-4.0419436111
1.78333333333333,-0.386050374933333,-0.348301053916667,0.0106910888833333,-0.3123346628,35.92456192655,107,1.2,-4.07543807345
1.8,-0.3891528094,-0.351151443,0.0107643562,-0.3150084152,35.8910674642,108,1.2,-4.1089325358
1.81666666666667,-0.392255243866667,-0.354001832083333,0.0108376235166667,-0.3176821676,35.85757300185,109,1.2,-4.14242699815
1.83333333333333,-0.395357678333333,-0.356852221166667,0.0109108908333333,-0.32035592,35.8240785395,110,1.2,-4.1759214605
1.85,-0.3984601128,-0.35970261025,0.01098415815,-0.3230296724,35.79058407715,111,1.2,-4.20941592285
1.86666666666667,-0.401562547266667,-0.362552999333333,0.0110574254666667,-0.3257034248,35.7570896148,112,1.2,-4.2429103852
1.88333333333333,-0.404664981733333,-0.365403388416667,0.0111306927833333,-0.3283771772,35.72359515245,113,1.2,-4.27640484755
1.9,-0.4077674162,-0.3682537775,0.0112039601,-0.3310509296,35.6901006901,114,1.2,-4.3098993099
1.91666666666667,-0.410869850666667,-0.371104166583333,0.0112772274166667,-0.333724682,35.65660622775,115,1.2,-4.34339377225
1.93333333333333,-0.413972285133333,-0.373954555666667,0.0113504947333333,-0.3363984344,35.6231117654,116,1.2,-4.3768882346
1.95,-0.4170747196,-0.37680494475,0.01142376205,-0.3390721868,35.58961730305,117,1.2,-4.41038269695
1.96666666666667,-0.420177154066667,-0.379655333833333,0.0114970293666667,-0.3417459392,35.5561228407,118,1.2,-4.4438771593
1.98333333333333,-0.423279588533333,-0.382505722916667,0.0115702966833333,-0.3444196916,35.52262837835,119,1.2,-4.47737162165
2,-0.426382023,-0.385356112,0.011643564,-0.347093444,35.489133916,120,1.2,-4.510866084
2.01666666666667,-0.4285897009,-0.387443314883333,0.0116811877666667,-0.349183908116667,35.4644471849167,121,1.2,-4.53555281508333
2.03333333333333,-0.4307973788,-0.389530517766667,0.0117188115333333,-0.351274372233333,35.4397604538333,122,1.2,-4.56023954616667
2.05,-0.4330050567,-0.39161772065,0.0117564353,-0.35336483635,35.41507372275,123,1.2,-4.58492627725
2.06666666666667,-0.4352127346,-0.393704923533333,0.0117940590666667,-0.355455300466667,35.3903869916667,124,1.2,-4.60961300833333
2.08333333333333,-0.4374204125,-0.395792126416667,0.0118316828333333,-0.357545764583333,35.3657002605833,125,1.2,-4.63429973941667
2.1,-0.4396280904,-0.3978793293,0.0118693066,-0.3596362287,35.3410135295,126,1.2,-4.6589864705
2.11666666666667,-0.4418357683,-0.399966532183333,0.0119069303666667,-0.361726692816667,35.3163267984167,127,1.2,-4.68367320158333
2.13333333333333,-0.4440434462,-0.402053735066667,0.0119445541333333,-0.363817156933333,35.2916400673333,128,1.2,-4.70835993266667
2.15,-0.4462511241,-0.40414093795,0.0119821779,-0.36590762105,35.26695333625,129,1.2,-4.73304666375
2.16666666666667,-0.448458802,-0.406228140833333,0.0120198016666667,-0.367998085166667,35.2422666051667,130,1.2,-4.75773339483333
2.18333333333333,-0.4506664799,-0.408315343716667,0.0120574254333333,-0.370088549283333,35.2175798740833,131,1.2,-4.78242012591667
2.2,-0.4528741578,-0.4104025466,0.0120950492,-0.3721790134,35.192893143,132,1.2,-4.807106857
2.21666666666667,-0.4550818357,-0.412489749483333,0.0121326729666667,-0.374269477516667,35.1682064119167,133,1.2,-4.83179358808333
2.23333333333333,-0.4572895136,-0.414576952366667,0.0121702967333333,-0.376359941633333,35.1435196808333,134,1.2,-4.85648031916667
2.25,-0.4594971915,-0.41666415525,0.0122079205,-0.37845040575,35.11883294975,135,1.2,-4.88116705025
2.26666666666667,-0.4617048694,-0.418751358133333,0.0122455442666667,-0.380540869866667,35.0941462186667,136,1.2,-4.90585378133333
2.28333333333333,-0.4639125473,-0.420838561016667,0.0122831680333333,-0.382631333983333,35.0694594875833,137,1.2,-4.93054051241667
2.3,-0.4661202252,-0.4229257639,0.0123207918,-0.3847217981,35.0447727565,138,1.2,-4.9552272435
2.31666666666667,-0.4683279031,-0.425012966783333,0.0123584155666667,-0.386812262216667,35.0200860254167,139,1.2,-4.97991397458333
2.33333333333333,-0.470535581,-0.427100169666667,0.0123960393333333,-0.388902726333333,34.9953992943333,140,1.2,-5.00460070566667
2.35,-0.4727432589,-0.42918737255,0.0124336631,-0.39099319045,34.97071256325,141,1.2,-5.02928743675
2.36666666666667,-0.4749509368,-0.431274575433333,0.0124712868666667,-0.393083654566667,34.9460258321667,142,1.2,-5.05397416783333
2.38333333333333,-0.4771586147,-0.433361778316667,0.0125089106333333,-0.395174118683333,34.9213391010833,143,1.2,-5.07866089891667
2.4,-0.4793662926,-0.4354489812,0.0125465344,-0.3972645828,34.89665237,144,1.2,-5.10334763
